ra,dec,mjd_i,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,thingID
12.1798755823497,-0.717279115231037,51136.16648779,25.49272,23.4712,22.46988,20.65956,20.23279,1237646646197551751,0.1001844,77759671
12.1493276106801,-0.7205344915087,51136.16648779,22.6851,22.44308,21.26547,20.57957,20.42709,1237646646197551409,0.1084268,77759707
12.2168801347906,-0.80911421472555,51136.16648779,20.5649,19.45395,19.56652,19.7636,19.86219,1237646646197551183,0.03664044,77759920
12.1423933376054,-0.722666779785028,51136.16648779,23.90449,23.19389,21.4043,20.45019,19.61667,1237646646197551654,0.08504254,77759182
12.1773047363253,-0.817043317405298,51136.16648779,23.71939,25.67891,22.57899,20.41523,20.99562,1237646646197551822,0.1613308,77759379
12.22477935068,-0.727418914795095,51136.16648779,22.95662,22.23135,22.04006,21.66354,21.24211,1237646646197551566,0.1881001,77759618
12.1704730463081,-0.752299536848843,51136.16648779,23.33442,20.89563,19.34512,18.13393,17.48271,1237646646197551214,0.01030347,77759350
12.1825882095159,-0.793338762939064,51136.16648779,25.25925,23.55647,22.0639,21.70716,20.74062,1237646646197551818,0.2674195,77759383
12.1603043382735,-0.813134888804625,51136.16648779,22.3592,21.29113,20.977,20.80212,20.58687,1237646646197551443,0.09756456,77759876
12.1592288112709,-0.814951851019124,51136.16648779,23.19791,23.98741,21.56794,20.79243,21.3727,1237646646197551444,0.09870207,77759887
12.2088496850076,-0.755110815818354,51136.16648779,21.63616,21.67418,20.77997,20.62336,20.493,1237646646197551533,0.1314848,77759459
12.1677594118224,-0.761100749944912,51136.16648779,25.01353,22.66591,21.09139,20.23953,19.60353,1237646646197551454,0.05327581,77759354
12.2099507882648,-0.781350065053625,51136.16648779,22.00514,21.09909,20.55011,20.4015,20.29514,1237646646197551535,0.07787287,77759927
12.1507661209586,-0.724671105227274,51136.16648779,23.91826,23.68439,21.77137,20.97042,20.78046,1237646646197551661,0.1035977,77759708
12.1485236112018,-0.733578637903094,51136.16648779,25.68628,24.65083,22.16553,23.02352,22.71426,1237646646197551659,0.6707395,77759545
12.1821451974275,-0.752967579268841,51136.16648779,26.4364,23.22968,21.34925,21.13031,21.17009,1237646646197551676,0.143767,77759371
12.2043318972337,-0.795901830811872,51136.16648779,24.56689,23.40866,21.97793,22.30453,22.28196,1237646646197551693,0.3352162,77759450
12.2287969801952,-0.718630550050901,51136.16648779,21.55134,20.32653,19.57875,19.24652,18.97097,1237646646197551575,0.04526596,77759836
12.1664938261223,-0.758080076789575,51136.16648779,23.70569,20.15646,18.71696,17.31766,16.56901,1237646646197551213,0.006404556,77759855
12.1534936387205,-0.767371793585561,51136.16648779,25.13051,22.50325,20.9717,20.59805,19.9957,1237646646197551430,0.1058242,77759871
12.1853695550393,-0.77799905784529,51136.16648779,22.95147,22.12237,22.62071,22.23727,20.59889,1237646646197551498,0.5838716,77759373
12.167974959475,-0.818983512583716,51136.16648779,23.27551,22.98607,22.13111,21.73192,21.55326,1237646646197551457,0.1988855,77759355
12.204525774729,-0.728991372045027,51136.16648779,23.3873,21.93476,21.40848,21.71459,21.84751,1237646646197551526,0.2648967,77759593
12.2343224233975,-0.773559582697884,51136.16648779,25.32137,24.31521,22.8561,21.3837,20.92623,1237646646197551767,0.145972,77759412
12.1627051919116,-0.77536304887184,51136.16648779,20.98878,19.92955,19.50307,19.40152,19.33633,1237646646197551167,0.02648999,77759854
12.1638963232161,-0.727020430444609,51136.16648779,25.29179,23.04468,21.42362,21.73984,22.39713,1237646646197551667,0.3531393,77759736
12.2226348672602,-0.725623155520887,51136.16648779,23.16327,20.81244,19.03221,18.35991,17.88042,1237646646197551565,0.02306812,77759614
12.2082163821676,-0.744749812767222,51136.16648779,20.31039,17.84244,16.67716,16.22748,15.96678,1237646646197551180,0.004122789,77759446
12.2026652299967,-0.761078650433305,51136.16648779,25.27972,22.3672,21.25754,21.08965,20.87447,1237646646197551524,0.1464734,77759456
12.1772748520582,-0.775316877868761,51136.16648779,24.07046,23.16133,22.51534,21.12691,20.81475,1237646646197551823,0.1772745,77759378
12.2466560836856,-0.745242160594041,51136.16648779,25.91978,22.5548,21.14636,20.42456,19.89456,1237646646197551599,0.06808839,77759329
12.1422338598138,-0.809306579058096,51136.16648779,23.08495,22.22324,21.19433,21.51196,20.05224,1237646646197551655,0.3982469,77759103
12.1462237915837,-0.78790595131753,51136.16648779,22.58295,21.11735,20.64192,20.30557,20.45925,1237646646197551401,0.0745848,77759105
12.1998788403565,-0.806774319380691,51136.16648779,22.77362,21.64638,21.34462,21.06167,21.92407,1237646646197551518,0.1299214,77759452
12.1729725598649,-0.758275544628684,51136.16648779,24.0597,22.25254,21.8108,22.51577,21.71854,1237646646197551469,0.4297079,77759360
12.1675981493785,-0.79201164149637,51136.16648779,23.23444,22.12474,23.23498,23.93582,20.56778,1237646646197551810,2.241853,77759374
12.2085193438077,-0.761704965088926,51136.16648779,18.26233,16.51163,15.84893,15.61276,15.5083,1237646646197551142,0.003562578,77759443
12.2109935039971,-0.719624145899729,51136.16648779,22.31942,22.50884,21.85547,21.70342,21.92665,1237646646197551537,0.2330759,77759598
12.1552447194816,-0.743109188252532,51136.16648779,21.30237,20.0389,19.27251,18.86627,18.53723,1237646646197551257,0.02421421,77759858
12.2214404736159,-0.799277440270134,51136.16648779,26.27081,23.0689,21.93739,20.61051,19.80181,1237646646197551706,0.0780285,77759944
12.208535161599,-0.765295798964663,51136.16648779,23.17811,22.57293,21.63087,21.33054,22.91753,1237646646197551532,0.1965886,77759464
12.1859776722924,-0.815276393486421,51136.16648779,21.95394,21.64769,21.71432,21.30379,20.68368,1237646646197551270,0.1359767,77759280
12.2478427082296,-0.79700911987163,51136.16648779,22.69523,20.5698,19.27786,18.76013,18.43154,1237646646197551220,0.01596022,77759315
12.16820141599,-0.76355108248587,51136.16648779,22.70971,21.96714,21.22407,20.92674,20.31849,1237646646197551455,0.1099859,77759356
12.1603248764882,-0.809498482892341,51136.16648779,25.12857,21.75594,20.5142,20.66223,20.00179,1237646646197551665,0.282304,77759889
12.2111464181414,-0.767497532609022,51136.16648779,22.76202,23.2989,21.02675,20.51279,19.44327,1237646646197551820,0.2286372,77759949
12.2295957721863,-0.796500238508985,51136.16648779,22.1836,21.92501,20.93453,20.44472,20.03322,1237646646197551577,0.09224786,77759422
12.2146058689868,-0.753942969051875,51136.16648779,22.64629,22.6352,22.24212,21.67192,21.80607,1237646646197551542,0.2369542,77759938
12.2127080488724,-0.8000932305412,51136.16648779,25.28122,22.90817,21.28703,20.65044,20.09767,1237646646197551701,0.1059105,77759950
12.2328599620522,-0.792757002721502,51136.16648779,24.12523,21.43963,19.69506,19.10088,18.5445,1237646646197551581,0.02804627,77759408
12.1480648577191,-0.763151967040077,51136.16648779,23.76569,22.55869,23.329,22.25875,22.59981,1237646646197551406,0.3629614,77759108
12.163039320748,-0.720494490172541,51136.16648779,22.20347,22.16851,20.78772,20.16752,19.50957,1237646646197551449,0.08356183,77759720
12.2172130556254,-0.804617158110295,51136.16648779,22.14352,21.82542,21.88165,21.11964,22.15458,1237646646197551547,0.3062475,77759956
12.1874820001423,-0.736156356043677,51136.16648779,26.66638,21.95028,20.046,19.27962,18.58816,1237646646197551502,0.06327733,77759284
12.2206089087095,-0.753878190011371,51136.16648779,21.61446,21.74847,20.4084,21.22707,19.86831,1237646646197551555,0.7069981,77759943
12.1529290121454,-0.773733823883189,51136.16648779,22.77057,21.55721,20.61447,20.41974,19.98822,1237646646197551419,0.08196909,77759865
12.2172122582789,-0.726104743588903,51136.16648779,24.06418,22.6101,20.83462,20.08578,19.4792,1237646646197551548,0.06871453,77759606
12.2422518916997,-0.727899656025319,51136.16648779,20.92402,19.55517,19.68001,19.83669,19.87093,1237646646197551195,0.03870195,77759786
12.1439484259913,-0.739410852485857,51136.16648779,23.49095,22.38192,22.00917,22.01891,21.20403,1237646646197551393,0.3709241,77759097
12.1811409594544,-0.779198851305396,51136.16648779,25.93453,22.93521,21.89071,21.57713,21.0547,1237646646197551493,0.1737499,77759369
12.1767629875411,-0.753009200296197,51136.16648779,24.05153,24.07726,22.03481,21.48444,22.36062,1237646646197551672,0.1738164,77759389
12.1779663212362,-0.821893648061055,51136.16648779,24.31476,23.6637,24.13918,21.3555,21.50002,1237646646197551749,0.1938501,77759391
12.1915438950351,-0.762411299664434,51136.16648779,22.63919,20.47032,19.14709,18.44366,18.00173,1237646646197551217,0.01282711,77759278
12.2103130390503,-0.818041062822666,51136.16648779,23.1465,23.05866,21.22243,19.94028,19.36178,1237646646197551700,0.05196846,77759936
12.2060398601807,-0.754172251712386,51136.16648779,21.48244,18.85753,17.46489,16.70618,16.29176,1237646646197551178,0.004870873,77759445
12.200992762692,-0.76707959931937,51136.16648779,23.42357,22.68854,22.27892,21.19818,21.97207,1237646646197551759,0.179675,77759454
12.1526304693725,-0.794462390866408,51136.16648779,22.38699,22.35289,21.67731,20.91108,20.52075,1237646646197551420,0.1456055,77759862
12.2225606997888,-0.77875625860697,51136.16648779,20.84525,18.87735,18.01583,17.7225,17.50352,1237646646197551187,0.008007211,77759921
12.2261934216036,-0.816435757939468,51136.16648779,24.63224,20.73081,19.26478,18.36246,17.86353,1237646646197551219,0.01196714,77759925
12.2199388372807,-0.742429710940713,51136.16648779,23.19003,22.53167,23.7782,22.40515,23.50939,1237646646197551554,0.5347448,77759942
12.2085024510809,-0.749559423027056,51136.16648779,25.35357,21.79775,21.12444,19.07066,19.34847,1237646646197551291,0.309195,77759460
12.1910258610533,-0.805849937887835,51136.16648779,22.31252,22.39183,22.38625,22.15259,24.47997,1237646646197551505,0.3648712,77759290
12.1935456089464,-0.77002441070659,51136.16648779,23.6896,21.62136,20.89614,20.44773,19.48516,1237646646197551509,0.1030865,77759292
12.2020157350692,-0.745059958859411,51136.16648779,22.54182,22.89898,21.87423,22.1887,20.9984,1237646646197551688,0.4018228,77759455
12.2432261724134,-0.734288205283914,51136.16648779,23.75058,23.21722,21.71456,21.48485,20.94826,1237646646197551719,0.2229432,77759505
12.1839368669206,-0.72821224444868,51136.16648779,22.94513,22.10604,21.05566,20.87897,20.67156,1237646646197551496,0.147989,77759667
12.2277813808192,-0.790988025080295,51136.16648779,22.86693,22.33638,21.54362,21.62674,20.95351,1237646646197551574,0.2211803,77759421
12.2009536296656,-0.77328871887291,51136.16648779,25.63313,20.82552,19.44846,18.86067,18.55961,1237646646197551228,0.01725091,77759448
12.2014316045235,-0.735580354337948,51136.16648779,23.42307,23.4868,22.68106,21.56432,20.42556,1237646646197551760,0.1767566,77759461
12.2177077696792,-0.722975531428426,51136.16648779,25.13223,21.19333,19.77433,19.01357,18.65977,1237646646197551549,0.01940941,77759608
12.198175510676,-0.737017530689227,51136.16648779,22.72232,19.77091,18.2604,16.99166,16.26577,1237646646197551175,0.00547245,77759305
12.1673389767254,-0.733003344051283,51136.16648779,23.09793,22.36013,21.50757,21.19949,21.00374,1237646646197551453,0.198643,77759542
12.1426554775392,-0.773014633848788,51136.16648779,23.62238,21.81973,20.30724,19.07738,18.33669,1237646646197551389,0.02027325,77759104
12.1786523458123,-0.765101756097624,51136.16648779,24.75039,24.07831,22.39359,21.10467,22.6687,1237646646197551750,0.1651031,77759392
12.1951143195518,-0.764291799580486,51136.16648779,22.45762,21.95765,20.38105,19.67822,19.33129,1237646646197551511,0.05412269,77759309
12.2449877204932,-0.736920329432979,51136.16648779,22.28857,21.23394,20.24646,19.90783,19.52125,1237646646197551594,0.05020077,77759326
12.1683574037341,-0.815569030657786,51136.16648779,22.72471,22.33835,21.19181,20.92817,19.51394,1237646646197551462,0.1440453,77759357
12.2464518585218,-0.76707858715183,51136.16648779,25.23781,21.76239,21.22227,21.09099,20.83508,1237646646197551597,0.1185249,77759328
12.2057545201003,-0.775694543117035,51136.16648779,22.21294,21.45524,20.17492,19.90706,19.34075,1237646646197551529,0.058876,77759457
12.1949792529776,-0.733298786332676,51136.16648779,24.67547,23.54515,22.02289,23.41856,21.25092,1237646646197551685,0.9754301,77759502
12.1807169602839,-0.733680458591543,51136.16648779,23.7241,20.38823,18.92848,18.43289,17.93709,1237646646197551268,0.02095598,77759528
12.2037304951364,-0.723744966696687,51136.16648779,25.35491,24.50791,21.79075,21.27068,21.61121,1237646646197551285,0.1421516,77759592
12.1528978261287,-0.791918929544573,51136.16648779,25.73756,21.71935,20.49544,19.29135,18.78495,1237646646197551422,0.02402585,77759864
12.1638047653156,-0.730215852600502,51136.16648779,25.76023,24.0713,22.21244,21.30045,21.53859,1237646646197551746,0.187337,77759735
12.2023351797686,-0.725262952750915,51136.16648779,22.97663,22.77929,21.72639,21.71999,20.39786,1237646646197551689,0.3095468,77759626
12.1877403295611,-0.794383774230091,51136.16648779,25.82315,25.65423,23.08829,21.59381,21.05541,1237646646197551755,0.179361,77759297
12.1653274199628,-0.78130823662683,51136.16648779,22.59141,22.14384,20.54746,19.4546,18.99216,1237646646197551452,0.07596262,77759881
12.1635702804809,-0.718110176553392,51136.16648779,26.44833,21.56694,19.95839,19.14976,18.82459,1237646646197551450,0.04080227,77759721
12.2160714478698,-0.770448214058382,51136.16648779,22.92751,21.87503,21.08511,20.6296,20.27088,1237646646197551546,0.1083323,77759939
12.1565954930953,-0.798903945697384,51136.16648779,22.9975,22.15407,21.58937,21.43732,22.58117,1237646646197551432,0.1761253,77759874
12.1527463032786,-0.72862594433675,51136.16648779,25.70859,22.66867,21.38471,20.55617,19.89728,1237646646197551423,0.07053644,77759712
12.245093737244,-0.80146842443735,51136.16648779,23.37382,23.22814,21.68586,20.97995,21.19412,1237646646197551720,0.1260256,77759336
12.174819342347,-0.760224954963224,51136.16648779,22.51447,22.00871,20.99494,20.8816,20.99353,1237646646197551473,0.1495304,77759361
12.248446629317,-0.792477483998258,51136.16648779,26.14579,23.29821,22.08134,21.02113,22.10041,1237646646197551770,0.1569071,77759346
12.1938698193899,-0.796800769698882,51136.16648779,23.19041,22.02254,21.6444,21.47709,20.71142,1237646646197551510,0.1966461,77759294
12.154310214159,-0.776913818702101,51136.16648779,24.27989,22.5515,21.6839,21.51884,21.94793,1237646646197551431,0.249689,77759870
12.1589147461434,-0.756441090721785,51136.16648779,25.44066,24.23413,21.69506,20.45833,19.74649,1237646646197551166,0.07834288,77759853
12.1774922298353,-0.78112668780785,51136.16648779,23.40122,22.55723,21.91153,21.76513,21.59174,1237646646197551673,0.30366,77759363
12.2485198846465,-0.773430769452304,51136.16648779,25.86592,23.99459,22.31496,20.89672,20.44409,1237646646197551771,0.1404567,77759340
12.1910940222529,-0.752421969129227,51136.16648779,26.1561,21.72664,21.09358,20.7306,19.68015,1237646646197551506,0.2464689,77759289
12.174452041712,-0.727860287347981,51136.16648779,24.85126,22.40576,22.41568,22.7422,22.61933,1237646646197551472,0.5578478,77759692
12.1458142877369,-0.732800724663638,51136.16648779,22.48747,23.84677,21.52884,26.18701,24.57022,1237646646197551400,0.8209648,77759167
12.1525234065846,-0.799560859263428,51136.16648779,23.80267,20.34107,18.74777,17.79993,17.26847,1237646646197551211,0.008313818,77759856
12.2037965602375,-0.788528858759999,51136.16648779,24.41131,22.55636,20.63761,19.65737,18.99829,1237646646197551692,0.05968824,77759463
12.2221099887564,-0.796083395409309,51136.16648779,23.15728,22.12099,21.87647,21.22055,21.28507,1237646646197551813,0.2629424,77759933
12.2090905651231,-0.750630669960754,51136.16648779,21.87623,21.66847,21.5197,20.92433,21.41763,1237646646197551290,0.1567438,77759934
12.1766565292864,-0.729347296288745,51136.16648779,21.31725,19.93234,18.85535,18.41947,18.08098,1237646646197551479,0.02048984,77759656
12.1835234076166,-0.732568483359253,51136.16648779,23.28994,24.03559,22.45908,21.18423,20.55397,1237646646197551753,0.1611691,77759547
12.1669935314839,-0.77071063547396,51136.16648779,20.93419,20.55091,19.75559,19.5558,19.02166,1237646646197551263,0.06445158,77759353
12.2319949929873,-0.740721547467794,51136.16648779,23.1556,22.80381,22.18648,21.97762,21.72271,1237646646197551580,0.2598412,77759423
12.2132565081515,-0.806899570568351,51136.16648779,22.99517,22.35726,21.51892,21.89315,21.83965,1237646646197551539,0.3677152,77759937
12.2033042983479,-0.808002143047452,51136.16648779,23.29535,22.52308,20.96519,19.79297,18.967,1237646646197551691,0.08555286,77759462
12.1536571010857,-0.761306843660865,51136.16648779,26.10092,21.99792,20.57578,19.81319,19.31506,1237646646197551424,0.03700644,77759867
12.2228622801109,-0.779978941384993,51136.16648779,22.83323,21.93456,21.56817,21.53348,21.36949,1237646646197551189,0.1671911,77759923
12.1885648041566,-0.816636144328742,51136.16648779,24.28961,22.57139,21.35159,20.61481,19.82414,1237646646197551501,0.0813143,77759283
12.247510610297,-0.782562304377771,51136.16648779,22.14683,21.44193,20.68447,20.63753,19.6542,1237646646197551601,0.1746931,77759331
12.2366764934951,-0.741410476636815,51136.16648779,23.41048,22.6832,21.17128,20.67785,20.64255,1237646646197551584,0.1036011,77759410
12.1467916275728,-0.766285174103549,51136.16648779,23.30665,22.51365,22.26333,22.51893,21.95581,1237646646197551403,0.5001621,77759107
12.1477319125872,-0.724864872604337,51136.16648779,24.50799,22.22266,22.42275,21.74575,23.9073,1237646646197551405,0.301105,77181637
